ticker,p-value,h
TRV,0.9204882728283952,0.5605613488523115
CATC,0.13332796517075846,0.34063609229742575
RGCO,0.02724956584418858,0.4131710552581706
SXT,0.36112807171241734,0.4613021847762323
RBCAA,0.5010188594313827,0.4860279009184555
NUS,0.8211999811987789,0.5288045279133081
ELS,0.9235469560888183,0.7157382815295261
LECO,0.26261086000376677,0.5506914904609718
QNTO,0.3708003703542164,0.6327370429836368
HWKN,0.2603192208919888,0.4895770367198201
EBMT,0.040189857697584555,0.7428747501357176
YORW,0.24326901842919152,0.7574404201832933
ADI,0.23385690270678267,0.4995392846234443
UNP,0.027444750327693283,0.46635261439182674
RBA,0.4689813722350365,0.7184168031689641
IFF,0.26703680305121513,0.4682046412522813
ANDE,0.895507828839385,0.7338772487230403
CHRW,0.07298610063501032,0.37338311380122796
WM,0.9205272222361063,0.5813593523374632
RTN,0.3895356704857965,0.7134816941832105
CMCSA,0.9366450474286683,0.551938400072521
MCHP,0.14516724557919963,0.5450239306127013
RSG,0.7951777114675834,0.6533903943184409
HRS,0.9256131092840718,0.6516046792392872
AWK,0.887359929598841,0.6902473678946539
MATW,0.37162575673728865,0.5528273189560107
KR,0.4429625674844175,0.5891132632932621
THG,0.8733896122246831,0.6972688810895863
HI,0.7705356141660527,0.6604184802803751
NOC,0.755243874841629,0.6854540748881617
BR,0.8871133622683355,0.5270405515603112
RHI,0.37023718166217845,0.5026136057084092
ABC,0.08099019738177288,0.46200741080074453
IPAR,0.5856521437551987,0.44193076109556606
ACN,0.9478684364270682,0.6580517094661547
CPK,0.0756434765058248,0.3970179319135552
EBTC,0.03352060043620573,0.44773177681349285
HONT,0.3828334195717751,0.42603132581693565
NEU,0.8754115558643003,0.6691805478605066
MSFT,0.7452850943956516,0.7959063349673929
HCSG,0.9910358795194832,0.662785381617287
CNI,0.36548390597230884,0.44588364450010853
RGA,0.5923718579567587,0.5010495597058343
CASS,0.4403123906674088,0.5593103469597765
AFG,0.666154838158424,0.5362535785449496
XLNX,0.5100001545198894,0.563013568729652
SLGN,0.7210333829522146,0.4692013841965987
RGLD,0.9109981630775184,0.7342729401418641
RBC,0.11319412646372645,0.5125988152050772
FNV,0.6083017885667592,0.7769227054928319
ALB,0.316245497139376,0.5067735204027827
WLK,0.1900240646788124,0.4676160214887523
FMAO,0.3802220187552018,0.5409668171971646
CHD,0.7025753428768009,0.540460518338096
MCK,0.20725783930390662,0.4780465617590856
LNN,0.07237421716673388,0.5302781415968962
PRGO,0.005074135258781694,0.5060003213226143
CSX,0.40492107550587986,0.48887726580340995
GGG,0.6270454102012017,0.5519283958118759
EXPD,0.12202486728844075,0.40568699045239914
NKE,0.2511032830510441,0.6432012531836446
UTMD,0.38583894215658443,0.5508499544191252
JJSF,0.932512772927505,0.6242584719083467
STE,0.9229935657830225,0.600245081878815
FDX,0.2636303534789122,0.4596837227133006
ISCA,0.9943465906037378,0.5808411141706558
VSEC,0.568930620546464,0.5498645480700297
FDS,0.8779316117228324,0.5951935905178921
COLM,0.1134370409046343,0.4360362750758552
LMNR,0.44965345451719985,0.38631087552178317
ROST,0.690086263417113,0.6679993919176127
RNR,0.9788345076877389,0.7190837499226806
COST,0.941398078437466,0.7516866322417994
MNRO,0.05538934415609985,0.3995590358345144
JBHT,0.519516338677654,0.5871890054527537
ZTS,0.9180984274746473,0.7728567355782315
WYND,0.17921367988181636,0.5385516353000002
XYL,0.261507302817516,0.35965571959189213
ZION,0.4178951837150752,0.5882885763046974
WOR,0.0905041297606829,0.44880864170210955
WPP,0.5316960956074922,0.5703901463764741
WSFS,0.041284635033560384,0.40137350923978005
WSBC,0.22211302403702476,0.45507580365078476
WTBA,0.5219462341886949,0.6052329569853135
WAB,0.05401234517322062,0.381344035734307
WLKP,0.044326613321999164,0.5704037236794027
WY,0.3157220169843593,0.6699796180208015
WHR,0.46471445757587015,0.5745881837829009
WMPN,0.05418675358302914,0.538543939492098
WLTW,0.9235385518935313,0.6107368546212011
WINA,0.2003890270126582,0.5798323444708331
WTFC,0.18178825844745,0.4409484661503868
WDFN,0.42266557460675525,0.5617858504313701
WEN,0.5468099700414296,0.5511398785351147
WBS,0.47011597346728723,0.47763084590416266
WRI,0.43600408614925795,0.5363278312348784
WEBK,0.21413464649070174,0.7096579295058453
WFC,0.5571079453723509,0.5335708598626602
WDFC,0.48175287715548804,0.6201578286534141
WSO,0.6732381071769055,0.6010151540375374
WTS,0.9377499431820308,0.6274072201506823
WASH,0.17220044500387743,0.4854323118102891
WCN,0.7707221619378943,0.47586075718347765
WTBFA,0.11358152075174788,0.42605045717836504
DIS,0.8564055201195435,0.5815133678111937
WAFD,0.8731310210812031,0.6181303139576289
VTR,0.5321455739987683,0.6287221727609776
VMC,0.9905060368401151,0.6752050641337536
USPH,0.4818878604846989,0.5434809675000217
MTN,0.881864962169288,0.5784723704531116
VLO,0.5583848618410844,0.6065834874730254
UCFC,0.5071194926505403,0.6708377562443174
UFCS,0.3128224978808385,0.44794295680369
UPS,0.6677032758459576,0.5929595053233505
UNH,0.16327306071290004,0.6349859663221434
UNTY,0.11690898375168957,0.4936509436785628
UFPI,0.776724693902372,0.7085278684733329
TYBT,0.0007351428878192485,0.3563143258688515
TRN,0.379912030537742,0.5188943604713181
TRUX,0.9187669037773656,0.7715127412412383
TRCB,0.40522004789524524,0.6820192970145823
TSN,0.9209944750464076,0.5825314439269496
USB,0.7312928524474288,0.5445547403106092
UDR,0.9145650085296526,0.5301102247935965
UMPQ,0.04081975063588819,0.49517021816156453
UNB,0.9001888946188963,0.7006883806837457
UBCP,0.04482570478880395,0.7438735174993546
UCBI,0.45718727718378127,0.5546367762309178
OC,0.4863834275612431,0.6157092409193364
ORM,0.6639404226797815,0.5863913695609057
OXM,0.08444500953786993,0.4526356529161239
GLT,0.7362503554761359,0.5842490238585573
PCAR,0.745441493062055,0.6475288593482345
PKG,0.5923466247422057,0.5906811502159848
PKBK,0.5431484085696644,0.4651315316822498
PEGI,0.8825153846958025,0.7202588893692657
PDCO,0.19270097277696085,0.6027196532007202
PAYX,0.9976040297416254,0.5606696561773201
PBFX,0.060517313484547676,0.37987813385581487
PAG,0.26065650829321385,0.5014004833219526
PEBK,0.6486298284301637,0.5811751854921827
PPLL,0.694674034479176,0.7691568655561157
PFE,0.4160984681971268,0.5995283901361537
PSX,0.8159631944499915,0.7114529738345072
PSXP,0.4714634902517768,0.7095044479772573
PPBN,0.2672950350647878,0.5354172967922616
PNW,0.4756167317757218,0.40352224412479937
PNBI,0.4343268341090822,0.49639265874931265
PNC,0.6639612692260501,0.6348614004933448
PNM,0.897154579699656,0.5245863858112544
POL,0.18595484900966036,0.5826450299362338
POOL,0.963032132297429,0.6567829774284641
PTBS,0.007478774068974035,0.40407226573984756
POWI,0.5404396609141449,0.6815929435794609
APTS,0.22217742877614943,0.5151437535762269
PFBC,0.03913195299844473,0.6794974125220808
PRI,0.4875950094142901,0.511850616458924
PRIM,0.09104632066677415,0.44209394349213804
PLD,0.7378507871986852,0.7231457782247073
PROV,0.9811931903649047,0.5634351130556059
PFS,0.26787744929027035,0.4164836766771463
PSB,0.9423806610743483,0.5916480195799555
PEG,0.9410311805092169,0.5137951025346175
QNBC,0.33171999967832655,0.4310305032031447
QTS,0.5971604455600541,0.6965607929282791
DGX,0.8082253533312205,0.5396943375717423
RJF,0.03338844586578656,0.5617022866041887
RMAX,0.6993514667800569,0.6978768501361304
REG,0.17337854692202392,0.40048511843327356
RF,0.3295953773080098,0.5129254739165348
RS,0.7915233753832434,0.7083634731465279
RMD,0.8042774354325566,0.824807260623069
RECN,0.09001904931587851,0.43367907077899953
ROIC,0.27173514896991413,0.47753015712091446
REXR,0.883344552076146,0.765146865556082
ROK,0.36884745085124104,0.627066755278655
RCL,0.22669524709919903,0.5768566091537809
RUTH,0.448829285903674,0.5606639516651531
RHP,0.40377867265193834,0.5691409229671712
STBA,0.15220982844963782,0.50801447240764
SBRA,0.7390833429359964,0.6853721250964744
SAFM,0.6807653682687312,0.528134204826826
SASR,0.2827196717222672,0.4941277096138532
BFS,0.0030211535073766073,0.3512261793226629
SBFG,0.41425566273701536,0.6546923797503822
SWM,0.7063346382006883,0.6140564048520558
SMG,0.9750062641908303,0.6668350730034515
SIGI,0.9201510381880887,0.6367290474592318
SCI,0.41019537408524387,0.5038887032449786
SFBS,0.05409032002690926,0.6079183488460473
SHEN,0.697645076826223,0.6307772716161356
SCVL,0.4728441491653397,0.6190172389711659
BSRR,0.16655257974989562,0.5515187095479062
SIG,0.23402288222089712,0.7922336672633455
SFNC,0.06602029109259237,0.40543977652073976
SPG,0.7673479831320551,0.5443081056791278
SSD,0.3525082856973884,0.683691286686109
SBGI,0.709017996860458,0.7248711252488585
SIX,0.17808727121080098,0.5857796964028534
SWKS,0.045413261142563346,0.7713961580105265
SLG,0.11204204570144577,0.6103170232956984
SNA,0.04085662005982118,0.42975151912883014
SOHO,0.05896452287093618,0.4357398052007847
SFBC,0.0182694798507538,0.3361244641703229
SSB,0.6468394058912817,0.6602737947462314
SOMC,0.08057676033770517,0.43540081337975
SMBC,0.3711922445075369,0.5591693106673232
LUV,0.1761083581297876,0.4869048496191945
SGB,0.03193799418112588,0.7783755456345411
SPTN,0.9576940479952986,0.6840986216867033
SRLP,0.08596936203253047,0.4690069839152233
STAG,0.333231029661958,0.603582466103203
SMP,0.29770930928803924,0.5089745840441169
SXI,0.24279879442748403,0.4258527668788962
SGU,0.2586315946439145,0.42511674212678857
SBUX,0.9245605412403312,0.6903019815898525
STT,0.4093436736147702,0.7654591975678867
STLD,0.558921144509742,0.5580903514977273
SCS,0.19849769289126856,0.5670767763004116
SYBT,0.6083785836890416,0.6475465183854924
STRT,0.9950837480198176,0.6564114240534318
STBI,0.5350485531162305,0.5738069388099991
INN,0.3064276161157319,0.47390795790567286
STI,0.6716631263444142,0.591625707623474
SGC,0.289856919945648,0.46491693517110644
SNX,0.10982806343122387,0.7625016529257512
SNV,0.11681596728139859,0.4840047190763737
TCO,0.7024456514699017,0.7572290044717869
AMTD,0.2858494200875931,0.5520741736035717
TEL,0.506096128315129,0.48667068453038925
TEX,0.1630614858990062,0.4844311700183104
TRNO,0.8593278500593946,0.7738806170210231
TBNK,0.6005005055165679,0.613159964628967
TTEK,0.9919339688267608,0.7400006094974606
TXRH,0.182021613485229,0.4348145934266789
TFSL,0.7018486493160873,0.7244372961259558
HCKT,0.0440503657900809,0.365797803181789
THO,0.05138157651994859,0.6878030378581278
TSBK,0.0646950676263613,0.4429666265891881
TKR,0.4375237399878423,0.6793267699788601
TTC,0.7967737497426824,0.6254563713981515
TOWN,0.19620026602462276,0.4905465897156441
TSCO,0.5398705359155616,0.49956441615290686
TCBK,0.3982827785985509,0.4968912274779859
GLOP,0.10607512507707084,0.6923864174035309
GATX,0.03695332251106497,0.416239801050624
GNTX,0.4680263399772419,0.7281416284732831
GEO,0.5474817693204536,0.6071752975817245
GABC,0.3433283103271476,0.632236219231805
GTY,0.5272472995993185,0.5092582924713697
GIL,0.4982945697356043,0.5415877900887978
GBCI,0.2341205349251495,0.5405009188758776
GAIN,0.7027598497357765,0.7389252544767605
GS,0.08555905434457722,0.6521472888578038
GT,0.8268790033879909,0.6770804980692906
GSBC,0.6464567313550745,0.509805874703086
GBX,0.8457716889315658,0.6279148967986407
GFF,0.6354696684894054,0.6548664249952872
GPI,0.7544219413437463,0.7080859938197474
GBNK,0.07341417852810457,0.7914956629441257
GFED,0.2610333834620887,0.573881815373191
HAFC,0.4506576024547411,0.576276626068801
HOG,0.08360492590289087,0.5150104376397414
HIG,0.9745099636494333,0.7170428899672473
