timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-01-22,62.0000,62.5000,62.0000,62.5000,62.5000,505,0.0000,1.0000
2020-01-21,62.0000,62.0000,62.0000,62.0000,62.0000,1,0.0000,1.0000
2020-01-17,62.0000,62.0000,62.0000,62.0000,62.0000,146,0.0000,1.0000
2020-01-16,62.5000,62.5000,62.0000,62.0000,62.0000,1533,0.0000,1.0000
2020-01-15,61.9000,62.5000,61.9000,62.5000,62.5000,1835,0.0000,1.0000
2020-01-14,61.8000,61.8000,61.8000,61.8000,61.8000,100,0.0000,1.0000
2020-01-13,61.6000,61.6000,61.6000,61.6000,61.6000,104,0.0000,1.0000
2020-01-10,61.6000,61.6000,61.6000,61.6000,61.6000,257,0.0000,1.0000
2020-01-09,61.6100,61.6100,61.6100,61.6100,61.6100,245,0.0000,1.0000
2020-01-08,61.6000,61.6000,61.6000,61.6000,61.6000,119,0.0000,1.0000
2020-01-07,61.6000,61.6000,61.6000,61.6000,61.6000,0,0.0000,1.0000
2020-01-06,61.7000,61.7000,61.6000,61.6000,61.6000,803,0.0000,1.0000
2020-01-03,61.6000,61.6000,61.5100,61.6000,61.6000,2236,0.0000,1.0000
2020-01-02,61.5000,61.5000,61.5000,61.5000,61.5000,115,0.0000,1.0000
2019-12-31,61.6000,61.6000,61.5000,61.5000,61.5000,200,0.0000,1.0000
2019-12-30,61.5000,61.5000,61.5000,61.5000,61.5000,298,0.0000,1.0000
2019-12-27,61.5000,61.7000,61.0000,61.0000,61.0000,476,0.0000,1.0000
2019-12-26,60.0000,60.0000,60.0000,60.0000,60.0000,31,0.0000,1.0000
2019-12-24,60.9500,60.9500,60.0000,60.0000,60.0000,215,0.0000,1.0000
2019-12-23,59.5500,59.5500,59.5500,59.5500,59.5500,189,0.0000,1.0000
2019-12-20,60.0000,60.0000,60.0000,60.0000,60.0000,600,0.0000,1.0000
2019-12-19,60.0000,60.0000,60.0000,60.0000,60.0000,13,0.0000,1.0000
2019-12-18,60.0000,60.0000,60.0000,60.0000,60.0000,1991,0.0000,1.0000
2019-12-17,59.5100,59.5100,59.5100,59.5100,59.5100,175,0.0000,1.0000
2019-12-16,60.0000,60.0000,59.3000,59.3000,59.3000,512,0.0000,1.0000
2019-12-13,59.5200,60.9500,59.3000,59.5100,59.5100,2625,0.0000,1.0000
2019-12-12,61.0000,61.0000,61.0000,61.0000,61.0000,0,0.4500,1.0000
2019-12-11,61.0000,61.0000,61.0000,61.0000,60.5533,0,0.0000,1.0000
2019-12-10,60.2500,61.0000,60.2400,61.0000,60.5533,1544,0.0000,1.0000
2019-12-09,60.2500,60.2500,60.2500,60.2500,59.8088,1016,0.0000,1.0000
2019-12-06,60.5000,60.5000,60.5000,60.5000,60.0570,26,0.0000,1.0000
2019-12-05,60.5000,60.5000,60.5000,60.5000,60.0570,100,0.0000,1.0000
2019-12-04,59.5000,59.5000,59.5000,59.5000,59.0643,5,0.0000,1.0000
2019-12-03,59.5000,59.5000,59.5000,59.5000,59.0643,425,0.0000,1.0000
2019-12-02,59.5000,59.5000,59.5000,59.5000,59.0643,97,0.0000,1.0000
2019-11-29,59.5000,59.5000,59.5000,59.5000,59.0643,0,0.0000,1.0000
2019-11-27,59.5000,59.5000,59.5000,59.5000,59.0643,602,0.0000,1.0000
2019-11-26,59.4000,59.4000,59.3000,59.3000,58.8657,9622,0.0000,1.0000
2019-11-25,59.0000,59.2500,58.9300,59.2500,58.8161,12235,0.0000,1.0000
2019-11-22,59.4400,59.4400,59.4400,59.4400,59.0047,53,0.0000,1.0000
2019-11-21,59.4400,59.4400,59.4400,59.4400,59.0047,175,0.0000,1.0000
2019-11-20,58.7500,58.7500,58.7500,58.7500,58.3198,50,0.0000,1.0000
2019-11-19,58.8100,58.8100,58.7400,58.7500,58.3198,3387,0.0000,1.0000
2019-11-18,59.5000,59.5000,58.8200,58.8200,58.3893,832,0.0000,1.0000
2019-11-15,58.3100,59.0000,58.3100,59.0000,58.5679,2870,0.0000,1.0000
2019-11-14,58.9100,59.0000,58.8100,59.0000,58.5679,3178,0.0000,1.0000
